2506,17.62621,0.75384
2505,17.69398,0.75217
2504,17.76524,0.75043
2503,17.84362,0.74852
2502,17.93517,0.74629
2501,18.02341,0.74416
2500,18.10452,0.74221
2499,18.18595,0.74026
2498,18.26752,0.73832
2497,18.33843,0.73664
2496,18.40667,0.73502
2495,18.47672,0.73338
2494,18.53671,0.73197
2493,18.59161,0.73068
2492,18.65022,0.72932
2491,18.70644,0.72801
2490,18.76462,0.72666
2489,18.82215,0.72533
2488,18.89437,0.72367
2487,18.95875,0.72219
2486,19.02426,0.72069
2485,19.0814,0.71939
2484,19.13379,0.7182
2483,19.16182,0.71756
2482,19.16903,0.7174
2481,19.14931,0.71785
2480,19.09479,0.71909
2479,19.00401,0.72115
2478,18.88391,0.72391
2477,18.7316,0.72743
2476,18.55256,0.7316
2475,18.3515,0.73633
2474,18.13761,0.74142
2473,17.90861,0.74694
2472,17.66117,0.75298
2471,17.40271,0.75938
2470,17.13708,0.76606
2469,16.86134,0.77311
2468,16.5954,0.78001
2467,16.33145,0.78698
2466,16.08697,0.79353
2465,15.86595,0.79953
2464,15.6959,0.80421
2463,15.58155,0.80739
2462,15.53461,0.8087
2461,15.56246,0.80792
2460,15.66449,0.80508
2459,15.83624,0.80035
2458,16.06333,0.79416
2457,16.34984,0.78649
2456,16.66762,0.77813
2455,16.99293,0.76973
2454,17.3297,0.76121
2453,17.68776,0.75233
2452,18.0419,0.74372
2451,18.41897,0.73473
2450,18.81555,0.72548
2449,19.20844,0.71651
2448,19.6085,0.70756
2447,20.0247,0.69843
2446,20.45349,0.68923
2445,20.87411,0.68039
2444,21.30663,0.67149
2443,21.72847,0.66297
2442,22.10256,0.65556
2441,22.47531,0.64829
2440,22.80073,0.64205
2439,23.10349,0.63632
2438,23.37544,0.63124
2437,23.62341,0.62666
2436,23.83784,0.62273
2435,24.02324,0.61937
2434,24.19152,0.61634
2433,24.34041,0.61367
2432,24.47288,0.61131
2431,24.59506,0.60915
2430,24.70017,0.6073
2429,24.79235,0.60568
2428,24.87852,0.60418
2427,24.95256,0.60288
2426,25.0077,0.60193
2425,25.05625,0.60108
2424,25.08667,0.60056
2423,25.09538,0.60041
2422,25.09994,0.60033
2421,25.0865,0.60056
2420,25.05537,0.6011
2419,25.02109,0.60169
2418,24.9634,0.6027
2417,24.89109,0.60396
2416,24.81877,0.60522
2415,24.71648,0.60701
2414,24.59995,0.60907
2413,24.4712,0.61134
2412,24.30617,0.61428
2411,24.13564,0.61734
2410,23.9472,0.62075
2409,23.7544,0.62426
2408,23.55847,0.62785
2407,23.36163,0.6315
2406,23.18167,0.63486
2405,23.02334,0.63783
2404,22.89135,0.64033
2403,22.80092,0.64205
2402,22.74701,0.64308
2401,22.72495,0.6435
2400,22.73715,0.64326
2399,22.77311,0.64258
2398,22.83052,0.64148
2397,22.89533,0.64025
2396,22.96667,0.6389
2395,23.04831,0.63736
2394,23.11603,0.63609
2393,23.18807,0.63474
2392,23.25698,0.63345
2391,23.32036,0.63226
2390,23.38885,0.63099
2389,23.45566,0.62975
2388,23.52268,0.62851
2387,23.59983,0.62709
2386,23.6699,0.6258
2385,23.74824,0.62437
2384,23.8192,0.62307
2383,23.87902,0.62198
2382,23.94226,0.62083
2381,23.98452,0.62007
2380,24.01461,0.61952
2379,24.03226,0.61921
2378,24.02414,0.61935
2377,23.99649,0.61985
2376,23.96502,0.62042
2375,23.90556,0.6215
2374,23.85659,0.62239
2373,23.79115,0.62358
2372,23.72135,0.62486
2371,23.66739,0.62585
2370,23.59999,0.62709
2369,23.54855,0.62804
2368,23.49576,0.62901
2367,23.44634,0.62993
2366,23.39948,0.63079
2365,23.37396,0.63127
2364,23.35961,0.63153
2363,23.36539,0.63143
2362,23.38417,0.63108
2361,23.41207,0.63056
2360,23.43768,0.63009
2359,23.45008,0.62986
2358,23.45323,0.6298
2357,23.43104,0.63021
2356,23.39935,0.6308
2355,23.34322,0.63184
2354,23.28485,0.63293
2353,23.22238,0.63409
2352,23.17387,0.635
2351,23.14249,0.63559
2350,23.13169,0.63579
2349,23.14321,0.63558
2348,23.16972,0.63508
2347,23.21241,0.63428
2346,23.25253,0.63353
2345,23.29085,0.63281
2344,23.32234,0.63223
2343,23.34374,0.63183
2342,23.35096,0.6317
2341,23.34609,0.63179
2340,23.31694,0.63233
2339,23.26154,0.63336
2338,23.19824,0.63454
2337,23.09964,0.63639
2336,22.98712,0.63852
2335,22.84731,0.64116
2334,22.68724,0.64422
2333,22.50217,0.64778
2332,22.31402,0.65142
2331,22.10602,0.65549
2330,21.88485,0.65986
2329,21.65889,0.66436
2328,21.40813,0.66942
2327,21.13781,0.67494
2326,20.86032,0.68068
2325,20.54405,0.68731
2324,20.21817,0.69426
2323,19.84456,0.70236
2322,19.45323,0.71101
2321,19.03035,0.72055
2320,18.61646,0.7301
2319,18.23368,0.73913
2318,17.88717,0.74746
2317,17.59819,0.75453
2316,17.38501,0.75983
2315,17.23562,0.76357
2314,17.15662,0.76557
2313,17.13709,0.76606
2312,17.16306,0.76541
2311,17.21982,0.76397
2310,17.29247,0.76214
2309,17.37194,0.76015
2308,17.44774,0.75826
2307,17.51129,0.75668
2306,17.56102,0.75545
2305,17.59953,0.7545
2304,17.64504,0.75338
2303,17.68888,0.7523
2302,17.74705,0.75087
2301,17.83147,0.74881
2300,17.921,0.74664
2299,18.04904,0.74355
2298,18.19033,0.74016
2297,18.35306,0.73629
2296,18.53609,0.73198
2295,18.73288,0.7274
2294,18.93382,0.72276
2293,19.1396,0.71807
2292,19.36272,0.71303
2291,19.58247,0.70813
2290,19.81734,0.70295
2289,20.07231,0.6974
2288,20.32305,0.69201
2287,20.58356,0.68648
2286,20.85479,0.68079
2285,21.12499,0.6752
2284,21.38732,0.66984
2283,21.65465,0.66445
2282,21.90603,0.65944
2281,22.12648,0.65509
2280,22.32943,0.65112
2279,22.51192,0.64759
2278,22.67551,0.64444
2277,22.83636,0.64137
2276,23.00824,0.63812
2275,23.20056,0.6345
2274,23.41624,0.63048
2273,23.68981,0.62544
2272,24.01377,0.61954
2271,24.40046,0.6126
2270,24.86015,0.6045
2269,25.36629,0.59574
2268,25.90059,0.58669
2267,26.46601,0.57731
2266,27.04453,0.56792
2265,27.62975,0.55862
2264,28.23359,0.54923
2263,28.85633,0.53976
2262,29.45606,0.53083
2261,30.04721,0.5222
2260,30.63585,0.51377
2259,31.22971,0.50543
2258,31.80748,0.49747
2257,32.4265,0.4891
2256,33.02338,0.48118
2255,33.59714,0.4737
2254,34.17957,0.46623
2253,34.74185,0.45915
2252,35.28429,0.45242
2251,35.82583,0.4458
2250,36.34643,0.43954
2249,36.82521,0.43385
2248,37.27551,0.42858
2247,37.69913,0.42367
2246,38.09314,0.41915
2245,38.45405,0.41506
2244,38.79768,0.41119
2243,39.09913,0.40783
2242,39.36884,0.40485
2241,39.60914,0.4022
2240,39.82269,0.39987
2239,40.01022,0.39783
2238,40.1777,0.39601
2237,40.32618,0.39441
2236,40.45251,0.39305
2235,40.57413,0.39175
2234,40.68114,0.39061
2233,40.79581,0.38938
2232,40.90833,0.38819
2231,41.03452,0.38685
2230,41.16138,0.38551
2229,41.29111,0.38414
2228,41.43465,0.38264
2227,41.56405,0.38128
2226,41.69192,0.37995
2225,41.81657,0.37865
2224,41.9145,0.37764
2223,41.99815,0.37677
2222,42.06617,0.37607
2221,42.101,0.37571
2220,42.1212,0.3755
2219,42.12146,0.3755
2218,42.09439,0.37578
2217,42.05895,0.37614
2216,42.01179,0.37663
2215,41.9479,0.37729
2214,41.8938,0.37785
2213,41.8264,0.37855
2212,41.76952,0.37914
2211,41.72461,0.37961
2210,41.67579,0.38012
2209,41.66014,0.38028
2208,41.64669,0.38042
2207,41.64206,0.38047
2206,41.66119,0.38027
2205,41.67361,0.38014
2204,41.69059,0.37996
2203,41.72888,0.37956
2202,41.74431,0.3794
2201,41.76447,0.37919
2200,41.77747,0.37906
2199,41.76313,0.37921
2198,41.74921,0.37935
2197,41.70279,0.37983
2196,41.64388,0.38045
2195,41.57667,0.38115
2194,41.48275,0.38213
2193,41.39795,0.38302
2192,41.31409,0.3839
2191,41.2405,0.38468
2190,41.19392,0.38517
2189,41.17323,0.38539
2188,41.17503,0.38537
2187,41.22001,0.38489
2186,41.27738,0.38429
2185,41.35612,0.38346
2184,41.44286,0.38255
2183,41.51191,0.38183
2182,41.57285,0.38119
2181,41.61411,0.38076
2180,41.62255,0.38067
2179,41.60219,0.38088
2178,41.54679,0.38146
2177,41.4521,0.38245
2176,41.30816,0.38396
2175,41.12025,0.38594
2174,40.86876,0.38861
2173,40.55183,0.39199
2172,40.17031,0.39609
2171,39.72562,0.40093
2170,39.22615,0.40642
2169,38.67542,0.41256
2168,38.13739,0.41865
2167,37.59197,0.4249
2166,37.11164,0.43049
2165,36.74923,0.43475
2164,36.48151,0.43793
2163,36.35328,0.43946
2162,36.3429,0.43958
2161,36.45459,0.43825
2160,36.6691,0.4357
2159,36.95473,0.43233
2158,37.27038,0.42864
2157,37.62328,0.42454
2156,37.97324,0.42052
2155,38.30299,0.41677
2154,38.61454,0.41325
2153,38.86672,0.41042
2152,39.06591,0.4082
2151,39.20903,0.40661
2150,39.28983,0.40572
2149,39.31743,0.40541
2148,39.27428,0.40589
2147,39.1768,0.40697
2146,39.02661,0.40864
2145,38.81941,0.41095
2144,38.57478,0.4137
2143,38.28807,0.41694
2142,37.98226,0.42042
2141,37.64568,0.42428
2140,37.3182,0.42808
2139,37.03096,0.43144
2138,36.77716,0.43442
2137,36.58485,0.4367
2136,36.47957,0.43795
2135,36.46299,0.43815
2134,36.53564,0.43728
2133,36.70586,0.43526
2132,36.91947,0.43274
2131,37.18314,0.42965
2130,37.45522,0.42649
2129,37.71183,0.42352
2128,37.95059,0.42078
2127,38.13278,0.4187
2126,38.26663,0.41718
2125,38.35676,0.41616
2124,38.40771,0.41558
2123,38.4287,0.41534
2122,38.43428,0.41528
2121,38.42773,0.41536
2120,38.41616,0.41549
2119,38.3985,0.41569
2118,38.38553,0.41583
2117,38.3634,0.41608
2116,38.33683,0.41638
2115,38.30069,0.41679
2114,38.25924,0.41726
2113,38.2115,0.41781
2112,38.16096,0.41838
2111,38.11134,0.41895
2110,38.06128,0.41952
2109,38.01054,0.4201
2108,37.96247,0.42065
2107,37.9145,0.42119
2106,37.86599,0.42175
2105,37.81808,0.4223
2104,37.76617,0.4229
2103,37.70644,0.42358
2102,37.64979,0.42424
2101,37.58714,0.42496
2100,37.52016,0.42574
2099,37.45923,0.42644
2098,37.38953,0.42725
2097,37.32478,0.428
2096,37.25793,0.42878
2095,37.20157,0.42944
2094,37.15031,0.43004
2093,37.09205,0.43072
2092,37.05295,0.43118
2091,37.01104,0.43167
2090,36.96902,0.43216
2089,36.93357,0.43258
2088,36.89589,0.43302
2087,36.86426,0.43339
2086,36.82779,0.43382
2085,36.80254,0.43412
2084,36.7759,0.43444
2083,36.74687,0.43478
2082,36.73321,0.43494
2081,36.71194,0.43519
2080,36.70338,0.43529
2079,36.70518,0.43527
2078,36.70351,0.43529
2077,36.71063,0.43521
2076,36.72414,0.43505
2075,36.74091,0.43485
2074,36.75745,0.43465
2073,36.77251,0.43448
2072,36.7955,0.43421
2071,36.80862,0.43405
2070,36.82563,0.43385
2069,36.84018,0.43368
2068,36.85805,0.43347
2067,36.86933,0.43333
2066,36.88137,0.43319
2065,36.90058,0.43297
2064,36.92103,0.43273
2063,36.93819,0.43252
2062,36.96159,0.43225
2061,36.98263,0.432
2060,37.00739,0.43171
2059,37.02802,0.43147
2058,37.04538,0.43127
2057,37.064,0.43105
2056,37.07253,0.43095
2055,37.08407,0.43081
2054,37.0902,0.43074
2053,37.09284,0.43071
2052,37.09679,0.43066
2051,37.10376,0.43058
2050,37.11527,0.43045
2049,37.12599,0.43032
2048,37.13845,0.43018
2047,37.147,0.43008
2046,37.16652,0.42985
2045,37.18022,0.42969
2044,37.19277,0.42954
2043,37.20744,0.42937
2042,37.21753,0.42925
2041,37.22676,0.42914
2040,37.23134,0.42909
2039,37.23919,0.429
2038,37.24594,0.42892
2037,37.24602,0.42892
2036,37.25772,0.42878
2035,37.26115,0.42874
2034,37.27068,0.42863
2033,37.28067,0.42852
2032,37.29114,0.42839
2031,37.30375,0.42825
2030,37.30251,0.42826
2029,37.3083,0.42819
2028,37.30136,0.42828
2027,37.2966,0.42833
2026,37.279,0.42854
2025,37.26509,0.4287
2024,37.24591,0.42892
2023,37.2166,0.42926
2022,37.19378,0.42953
2021,37.16621,0.42985
2020,37.15053,0.43004
2019,37.1201,0.43039
2018,37.09034,0.43074
2017,37.06437,0.43104
2016,37.04068,0.43132
2015,37.01389,0.43164
2014,36.97555,0.43209
2013,36.93698,0.43254
2012,36.89849,0.43299
2011,36.85548,0.4335
2010,36.80527,0.43409
2009,36.76118,0.43461
2008,36.71242,0.43519
2007,36.66118,0.43579
2006,36.61564,0.43633
2005,36.57359,0.43683
2004,36.53522,0.43729
2003,36.48657,0.43787
2002,36.43723,0.43845
2001,36.39186,0.439
2000,36.33831,0.43964
1999,36.2905,0.44021
1998,36.22009,0.44105
1997,36.15385,0.44185
1996,36.08777,0.44264
1995,36.00613,0.44362
1994,35.93356,0.4445
1993,35.8557,0.44544
1992,35.79445,0.44618
1991,35.7268,0.44701
1990,35.65993,0.44782
1989,35.58816,0.44869
1988,35.52189,0.4495
1987,35.46037,0.45026
1986,35.3784,0.45126
1985,35.2969,0.45226
1984,35.2089,0.45335
1983,35.12801,0.45435
1982,35.03619,0.45548
1981,34.93944,0.45668
1980,34.84222,0.45789
1979,34.75211,0.45902
1978,34.6665,0.46009
1977,34.57985,0.46118
1976,34.48941,0.46231
1975,34.41109,0.4633
1974,34.33123,0.46431
1973,34.24445,0.46541
1972,34.15481,0.46655
1971,34.06204,0.46773
1970,33.97159,0.46888
1969,33.88816,0.46995
1968,33.79017,0.47121
1967,33.69192,0.47247
1966,33.6003,0.47366
1965,33.51825,0.47472
1964,33.43721,0.47577
1963,33.35476,0.47684
1962,33.27307,0.47791
1961,33.19014,0.47899
1960,33.11815,0.47993
1959,33.04611,0.48088
1958,32.96096,0.482
1957,32.86759,0.48323
1956,32.78923,0.48427
1955,32.70031,0.48545
1954,32.61257,0.48661
1953,32.51716,0.48789
1952,32.43342,0.48901
1951,32.35636,0.49004
1950,32.28767,0.49096
1949,32.21019,0.49201
1948,32.13137,0.49307
1947,32.0587,0.49405
1946,31.99236,0.49495
1945,31.9246,0.49587
1944,31.84466,0.49696
1943,31.76289,0.49808
1942,31.67716,0.49925
1941,31.60101,0.5003
1940,31.52797,0.5013
1939,31.45086,0.50237
1938,31.37784,0.50338
1937,31.31367,0.50427
1936,31.2678,0.5049
1935,31.21792,0.5056
1934,31.16973,0.50627
1933,31.11877,0.50698
1932,31.06551,0.50772
1931,31.01193,0.50847
1930,30.9674,0.5091
1929,30.9093,0.50991
1928,30.8564,0.51065
1927,30.79373,0.51154
1926,30.75033,0.51215
1925,30.70708,0.51276
1924,30.68788,0.51303
1923,30.65749,0.51346
1922,30.62052,0.51399
1921,30.57822,0.51459
1920,30.54877,0.51501
1919,30.52217,0.51538
1918,30.50443,0.51564
1917,30.48661,0.51589
1916,30.45673,0.51632
1915,30.42083,0.51683
1914,30.39496,0.5172
1913,30.37291,0.51751
1912,30.36501,0.51763
1911,30.36011,0.5177
1910,30.36131,0.51768
1909,30.35722,0.51774
1908,30.36351,0.51765
1907,30.36897,0.51757
1906,30.38026,0.51741
1905,30.37533,0.51748
1904,30.37846,0.51743
1903,30.3866,0.51732
1902,30.40979,0.51699
1901,30.44283,0.51652
1900,30.4772,0.51602
1899,30.52824,0.5153
1898,30.56603,0.51476
1897,30.61549,0.51406
1896,30.65112,0.51355
1895,30.69762,0.5129
1894,30.74848,0.51218
1893,30.79248,0.51156
1892,30.82788,0.51106
1891,30.87137,0.51044
1890,30.9098,0.5099
1889,30.95184,0.50931
1888,30.98974,0.50878
1887,31.032,0.50819
1886,31.06806,0.50769
1885,31.10049,0.50723
1884,31.12374,0.50691
1883,31.15618,0.50646
1882,31.18789,0.50601
1881,31.22905,0.50544
1880,31.25293,0.50511
1879,31.25824,0.50504
1878,31.26405,0.50495
1877,31.27101,0.50486
1876,31.30151,0.50443
1875,31.3386,0.50392
1874,31.37656,0.50339
1873,31.41058,0.50292
1872,31.43758,0.50255
1871,31.46197,0.50221
1870,31.49151,0.50181
1869,31.51097,0.50154
1868,31.54022,0.50114
1867,31.55779,0.50089
1866,31.5725,0.50069
1865,31.58856,0.50047
1864,31.6111,0.50016
1863,31.63638,0.49981
1862,31.66032,0.49948
1861,31.67893,0.49923
1860,31.71196,0.49878
1859,31.74095,0.49838
1858,31.78532,0.49777
1857,31.82093,0.49729
1856,31.85681,0.4968
1855,31.87396,0.49656
1854,31.88369,0.49643
1853,31.90534,0.49614
1852,31.93779,0.4957
1851,31.97216,0.49523
1850,32.00388,0.4948
1849,32.03829,0.49433
1848,32.08278,0.49373
1847,32.13031,0.49309
1846,32.16904,0.49256
1845,32.20627,0.49206
1844,32.23347,0.49169
1843,32.26582,0.49126
1842,32.30225,0.49077
1841,32.33873,0.49028
1840,32.38731,0.48963
1839,32.43188,0.48903
1838,32.4655,0.48858
1837,32.49383,0.4882
1836,32.51601,0.4879
1835,32.55371,0.4874
1834,32.59763,0.48681
1833,32.65008,0.48612
1832,32.70267,0.48542
1831,32.74969,0.48479
1830,32.79245,0.48423
1829,32.81988,0.48386
1828,32.83955,0.4836
1827,32.8581,0.48336
1826,32.89175,0.48291
1825,32.94563,0.4822
1824,33.00085,0.48147
1823,33.0522,0.4808
1822,33.09598,0.48022
1821,33.159,0.4794
1820,33.21015,0.47873
1819,33.24793,0.47824
1818,33.27465,0.47789
1817,33.31055,0.47742
1816,33.33994,0.47704
1815,33.37058,0.47664
1814,33.40868,0.47614
1813,33.43561,0.47579
1812,33.46975,0.47535
1811,33.49611,0.47501
1810,33.52484,0.47463
1809,33.55407,0.47425
1808,33.57809,0.47394
1807,33.59451,0.47373
1806,33.60465,0.4736
1805,33.61462,0.47347
1804,33.61473,0.47347
1803,33.62686,0.47331
1802,33.62718,0.47331
1801,33.63787,0.47317
1800,33.6433,0.4731
1799,33.63848,0.47316
1798,33.63452,0.47321
1797,33.61245,0.4735
1796,33.59608,0.47371
1795,33.55502,0.47424
1794,33.52224,0.47467
1793,33.48059,0.47521
1792,33.43478,0.4758
1791,33.40092,0.47624
1790,33.34872,0.47692
1789,33.30509,0.47749
1788,33.24933,0.47822
1787,33.1836,0.47908
1786,33.11677,0.47995
1785,33.03018,0.48109
1784,32.94374,0.48223
1783,32.83827,0.48362
1782,32.72717,0.48509
1781,32.60786,0.48668
1780,32.48736,0.48829
1779,32.35832,0.49001
1778,32.21614,0.49193
1777,32.07195,0.49387
1776,31.91925,0.49595
1775,31.75359,0.49821
1774,31.58035,0.50058
1773,31.40479,0.503
1772,31.22173,0.50554
1771,31.04172,0.50805
1770,30.8735,0.51041
1769,30.70359,0.51281
1768,30.53921,0.51514
1767,30.38575,0.51733
1766,30.23837,0.51944
1765,30.0866,0.52163
1764,29.9329,0.52385
1763,29.76679,0.52627
1762,29.58931,0.52887
1761,29.41124,0.53149
1760,29.2331,0.53413
1759,29.04416,0.53694
1758,28.85034,0.53985
1757,28.65106,0.54286
1756,28.43875,0.54609
1755,28.21112,0.54958
1754,27.98333,0.5531
1753,27.73999,0.55689
1752,27.47412,0.56108
1751,27.2221,0.56508
1750,26.94608,0.5695
1749,26.66486,0.57406
1748,26.39415,0.57849
1747,26.11662,0.58308
1746,25.83665,0.58776
1745,25.54535,0.59269
1744,25.256,0.59764
1743,24.95301,0.60288
1742,24.65093,0.60817
1741,24.37121,0.61312
1740,24.08404,0.61827
1739,23.81553,0.62314
1738,23.55398,0.62794
1737,23.29043,0.63282
1736,23.0429,0.63746
1735,22.80874,0.6419
1734,22.58124,0.64625
1733,22.3607,0.65051
1732,22.14675,0.65469
1731,21.92706,0.65902
1730,21.70693,0.6634
1729,21.48668,0.66783
1728,21.26843,0.67226
1727,21.03933,0.67697
1726,20.81045,0.68172
1725,20.58862,0.68637
1724,20.3515,0.6914
1723,20.1273,0.69621
1722,19.93165,0.70046
1721,19.72952,0.70488
1720,19.5416,0.70904
1719,19.35931,0.71311
1718,19.18761,0.71698
1717,19.01362,0.72094
1716,18.846,0.72478
1715,18.68248,0.72857
1714,18.51146,0.73256
1713,18.32803,0.73688
1712,18.14092,0.74134
1711,17.93999,0.74618
1710,17.73853,0.75108
1709,17.5333,0.75614
1708,17.32355,0.76136
1707,17.11003,0.76675
1706,16.91302,0.77178
1705,16.69858,0.77732
1704,16.49167,0.78274
1703,16.29392,0.78797
1702,16.1042,0.79306
1701,15.927,0.79787
1700,15.76776,0.80223
1699,15.62901,0.80607
1698,15.51659,0.8092
1697,15.41644,0.81202
1696,15.32504,0.8146
1695,15.23127,0.81726
1694,15.12539,0.82029
1693,15.00029,0.8239
1692,14.86078,0.82796
1691,14.71641,0.8322
1690,14.57995,0.83624
1689,14.4566,0.83993
1688,14.35317,0.84305
1687,14.27264,0.8455
1686,14.20555,0.84754
1685,14.1542,0.84911
1684,14.11163,0.85042
1683,14.059,0.85205
1682,14.00004,0.85387
1681,13.92438,0.85622
1680,13.82816,0.85924
1679,13.70683,0.86306
1678,13.56247,0.86766
1677,13.4185,0.8723
1676,13.25371,0.87766
1675,13.09416,0.88292
1674,12.92648,0.88852
1673,12.77525,0.89363
1672,12.63717,0.89835
1671,12.52063,0.90237
1670,12.4216,0.90582
1669,12.35136,0.90829
1668,12.30961,0.90976
1667,12.29672,0.91021
1666,12.30113,0.91006
1665,12.32429,0.90924
1664,12.35766,0.90806
1663,12.38703,0.90703
1662,12.41499,0.90605
1661,12.4357,0.90533
1660,12.44706,0.90493
1659,12.44499,0.90501
1658,12.44156,0.90513
1657,12.42738,0.90562
1656,12.40283,0.90648
1655,12.37745,0.90737
1654,12.34615,0.90847
1653,12.31067,0.90972
1652,12.2765,0.91093
1651,12.23612,0.91236
1650,12.19798,0.91371
1649,12.16261,0.91497
1648,12.13098,0.9161
1647,12.1049,0.91704
1646,12.08681,0.91769
1645,12.07924,0.91796
1644,12.06594,0.91844
1643,12.06758,0.91838
1642,12.06735,0.91839
1641,12.06414,0.9185
1640,12.057,0.91876
1639,12.05164,0.91895
1638,12.04294,0.91927
1637,12.03224,0.91965
1636,12.02252,0.92
1635,12.02089,0.92006
1634,12.01811,0.92016
1633,12.02727,0.91983
1632,12.0351,0.91955
1631,12.05076,0.91899
1630,12.06743,0.91839
1629,12.08541,0.91774
1628,12.0954,0.91738
1627,12.117,0.9166
1626,12.14017,0.91578
1625,12.16152,0.91501
1624,12.18445,0.91419
1623,12.20869,0.91333
1622,12.23667,0.91234
1621,12.26788,0.91123
1620,12.30292,0.90999
1619,12.33925,0.90871
1618,12.37712,0.90738
1617,12.42399,0.90574
1616,12.4669,0.90424
1615,12.52143,0.90235
1614,12.58257,0.90023
1613,12.63954,0.89827
1612,12.70286,0.8961
1611,12.7631,0.89404
1610,12.82246,0.89203
1609,12.88422,0.88994
1608,12.95453,0.88758
1607,13.0188,0.88543
1606,13.08941,0.88308
1605,13.16534,0.88057
1604,13.24133,0.87807
1603,13.31542,0.87565
1602,13.40129,0.87285
1601,13.47599,0.87044
1600,13.55534,0.86789
1599,13.63238,0.86543
1598,13.71267,0.86288
1597,13.79357,0.86032
1596,13.87821,0.85767
1595,13.96509,0.85496
1594,14.03901,0.85266
1593,14.11991,0.85017
1592,14.19415,0.84789
1591,14.26595,0.8457
1590,14.33256,0.84368
1589,14.39861,0.84168
1588,14.46053,0.83982
1587,14.51613,0.83815
1586,14.57265,0.83646
1585,14.61888,0.83509
1584,14.65341,0.83406
1583,14.6804,0.83326
1582,14.6971,0.83277
1581,14.70813,0.83244
1580,14.70246,0.83261
1579,14.69476,0.83284
1578,14.67598,0.83339
1577,14.63851,0.8345
1576,14.58947,0.83596
1575,14.52796,0.8378
1574,14.44577,0.84026
1573,14.35199,0.84309
1572,14.24473,0.84635
1571,14.11976,0.85017
1570,13.97984,0.8545
1569,13.8262,0.8593
1568,13.66397,0.86442
1567,13.47951,0.87033
1566,13.28258,0.87672
1565,13.0717,0.88367
1564,12.84043,0.89142
1563,12.59748,0.89972
1562,12.35223,0.90825
1561,12.09876,0.91726
1560,11.83298,0.92691
1559,11.55771,0.93713
1558,11.27326,0.94795
1557,10.96882,0.95984
1556,10.68016,0.97142
1555,10.37797,0.98389
1554,10.07784,0.99663
1553,9.77596,1.00984
1552,9.47857,1.02326
1551,9.17072,1.0376
1550,8.8654,1.0523
1549,8.58232,1.0664
1548,8.28301,1.08181
1547,7.99395,1.09724
1546,7.71843,1.11247
1545,7.43196,1.1289
1544,7.16327,1.14489
1543,6.89911,1.16121
1542,6.65185,1.17706
1541,6.40445,1.19352
1540,6.17122,1.20963
1539,5.93623,1.22649
1538,5.70533,1.24372
1537,5.48925,1.26049
1536,5.28372,1.27706
1535,5.08869,1.29339
1534,4.89004,1.31069
1533,4.70995,1.32698
1532,4.52634,1.34425
1531,4.35008,1.3615
1530,4.19443,1.37733
1529,4.03387,1.39428
1528,3.88299,1.41083
1527,3.73803,1.42736
1526,3.59555,1.44423
1525,3.46069,1.46084
1524,3.33302,1.47716
1523,3.21034,1.49345
